Vernier Format 2
Bandlücke-Ge_Fehler.cmbl 07.09.2016 14:19:12 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

64,5	17,09708749	0,00488401	0,03663	971,782981229	1,27497602236
65	16,575463314	0,00610501	0,046398	942,979728562	1,31392007959
65,5	16,314116775	0,014652	0,0720391	928,519052029	1,33438295886
66	15,726755126	0,00488401	0,041514	895,949453612	1,38289051353
66,5	15,465943038	0,01221	0,0500611	881,456857428	1,40562750129
67	14,943784411	0,018315	0,0744811	852,387381479	1,45356445546
67,5	14,682972323	0,00610501	0,0683761	837,840857979	1,478801121
68	14,160813696	0,01221	0,0671551	808,666133919	1,5321526994
68,5	13,638655069	0,020757	0,0769231	779,424247506	1,58963491829
69	13,312639959	0,00610501	0,0598291	761,133794476	1,62783469738
69,5	12,790481332	0,00488401	0,0549451	731,787991118	1,69311332659
70	12,529134793	0,00610501	0,0561661	717,077095909	1,72784768482
70,5	12,007510617	0,013431	0,0732601	687,671170864	1,80173323021
71	11,48535199	0,00488401	0,0647131	658,178033533	1,88246938803
71,5	11,224005451	0,021978	0,0598291	643,395690901	1,9257200779
72	10,702381275	0,015873	0,0830281	613,851748044	2,01840265821
72,5	10,375831714	0,00488401	0,0634921	595,330462591	2,08119704577
73	9,918876109	0,00732601	0,0732601	569,380459084	2,17604938883
73,5	9,332048911	0,00732601	0,0683761	536,002302589	2,31155723402
74	9,070702372	0,00610501	0,0659341	521,118862483	2,37757657456
74,5	8,548543745	0,00732601	0,0634921	491,350255779	2,52162278421
75	8,287731657	0,00610501	0,043956	476,465750313	2,60039677393
75,5	7,700370008	0,00732601	0,0634921	442,909430521	2,79741164812
76	7,504760942	0,00488401	0,0671551	431,723662588	2,86989133876
76,5	6,917399293	0,02442	0,0586081	398,106079959	3,11223581445
77	6,721790227	0,00976801	0,0695971	386,900954478	3,20236997521
77,5	6,134428578	0,00732601	0,0720391	353,228386784	3,50764560935
78	5,677472973	0,030525	0,0830281	327,00594854	3,78892190045
78,5	5,350923412	0,00610501	0,0744811	308,254032608	4,01941213719
79	4,829299236	0,00610501	0,0818071	278,279551874	4,45235732074
79,5	4,567952697	0,00610501	0,0598291	263,252771573	4,70650315511
80	3,980591048	0,018315	0,0671551	229,461414892	5,39960062821
