Vernier Format 2
Bandlücke-Ge.cmbl 07.09.2016 14:10:29 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

85,5	-5,873082039	0,00610501	0,0537241	-338,233635652	-3,66314839626
86	-5,350923412	0,00854701	0,0708181	-308,254032608	-4,01941213719
86,5	-5,090111324	0,010989	0,0818071	-293,269830654	-4,22477824343
87	-4,567952697	0,029304	0,0634921	-263,252771573	-4,70650315511
87,5	-4,306606158	0,026862	0,0793651	-248,220514049	-4,99152942595
88	-4,04579407	0,035409	0,0744811	-233,213848494	-5,31272052669
88,5	-3,523635443	0,0793651	0,0879121	-203,155556245	-6,09877486443
89	-3,197620333	0,0793651	0,0818071	-184,379637668	-6,71983097305
89,5	-2,675461706	0,107448	0,0915751	-154,295204585	-8,03006161686
90	-2,414115167	0,210012	0,159951	-139,232623371	-8,89877652235
90,5	-1,892490991	1,73504	0,894994	-109,160716696	-11,3502369488
91	-1,631144452	4,99878	3,65934	-94,0903939366	-13,1681880388
91,5	-1,043782803	4,99878	5	-60,214023032	-20,5766022201
92	-0,782970715	4,99878	4,99878	-45,1693177516	-27,4301242896
92,5	-0,260812088	4,41148	4,49451	-15,0465781602	-82,3443035893
93	0	1,08547	1,32601	0	 
93,5	0,522158627	0,199023	0,19536	30,1236765205	41,1304376861
94	1,109520276	0,108669	0,108669	64,0058440575	19,3576073911
94,5	1,305129342	0,039072	0,0708181	75,2883058842	16,4567390041
95	1,892490991	0,00732601	0,0744811	109,160716696	11,3502369488
95,5	2,088100057	0,04884	0,0842491	120,438875856	10,2873759921
96	2,414649618	0,030525	0,0769231	139,263429258	8,89680806079
96,5	2,936808245	0,010989	0,0781441	169,35457554	7,31601136874
97	3,197620333	0,015873	0,0659341	184,379637668	6,71983097305
97,5	3,71977896	0,020757	0,0793651	214,448757422	5,77760400616
98	3,980591048	0,018315	0,0659341	229,461414892	5,39960062821
98,5	4,567952697	0,037851	0,0793651	263,252771573	4,70650315511
99	4,829299236	0,00976801	0,0830281	278,279551874	4,45235732074
99,5	5,350923412	0,00610501	0,0757021	308,254032608	4,01941213719
100	5,612269951	0,025641	0,0695971	323,262532721	3,83279803437
100,5	6,134428578	0,00610501	0,0610501	353,228386784	3,50764560935
101	6,395240666	0,040293	0,0659341	368,185147292	3,36515475736
101,5	6,917399293	0,00488401	0,0732601	398,106079959	3,11223581445
102	7,243414403	0,0500611	0,0757021	416,770913202	2,9728562161
102,5	7,76557303	0,00488401	0,0659341	446,63687908	2,77406559564
103	8,026919569	0,035409	0,0744811	461,571372029	2,68430859252
103,5	8,548543745	0,00488401	0,0659341	491,350255779	2,52162278421
104	8,809890284	0,00610501	0,0598291	506,255049515	2,44738299635
104,5	9,332048911	0,00732601	0,0695971	536,002302589	2,31155723402
105	9,592860999	0,00732601	0,0622711	550,844188572	2,24927488699
105,5	10,115019626	0,045177	0,0659341	580,523765258	2,13427954917
106	10,441034736	0,00732601	0,0634921	599,030221434	2,06834305794
106,5	10,963193363	0,037851	0,0537241	628,630232376	1,97095197811
107	11,158802429	0,00610501	0,0732601	639,705564176	1,93682854955
107,5	11,746164078	0,00854701	0,0720391	672,916494596	1,84123886091
108	12,007510617	0,00732601	0,0695971	687,671170864	1,80173323021
108,5	12,529134793	0,021978	0,0671551	717,077095909	1,72784768482
109	12,790481332	0,00976801	0,0781441	731,787991118	1,69311332659
109,5	13,312639959	0,00854701	0,0634921	761,133794476	1,62783469738
110	13,573452047	0,00732601	0,0610501	775,76815676	1,59712665337
110,5	14,095610674	0,00854701	0,0793651	805,018259417	1,53909552424
111	14,421625784	0,00488401	0,0573871	823,247111987	1,5050159083
111,5	14,943784411	0,00854701	0,0854701	852,387381479	1,45356445546
112	15,20513095	0,00488401	0,046398	866,94599663	1,4291547626
112,5	15,726755126	0,043956	0,0769231	895,949453612	1,38289051353
113	16,053304687	0,00610501	0,046398	914,068687729	1,3554780036
113,5	16,510260292	0,029304	0,0647131	939,373777513	1,31896379233
114	16,836275402	0,00854701	0,0708181	957,391273918	1,29414173051
114,5	17,358434029	0,00732601	0,0647131	986,183981348	1,25635786368
115	17,554043095	0,00732601	0,0757021	996,949234489	1,24279146534
115,5	18,141404744	0,00610501	0,0903541	1029,20407343	1,20384288401
116	18,402216832	0,010989	0,0903541	1043,4920378	1,18735932342
116,5	18,924375459	0,00610501	0,0940171	1072,03197122	1,15574911315
117	19,185721998	0,013431	0,0879121	1086,28325776	1,14058648254
117,5	19,707346174	0,00854701	0,10989	1114,65967698	1,11155003234
118	19,968692713	0,00976801	0,0903541	1128,84236788	1,09758460105
118,5	20,556054362	0,00488401	0,100122	1160,63101311	1,06752274065
119	20,8169733402	0,00610501	0,0866911	1174,71330184	1,05472543646
119,5	21,339025077	0,00610501	0,0879121	1202,81599219	1,03008274586
120	21,6000509454	0,003663	0,108669	1216,83003653	1,01821944134
120,5	22,1221026822	0,00854701	0,0940171	1244,78206924	0,995354954587
121	22,4483850177	0,00610501	0,10989	1262,19975884	0,981619582258
121,5	22,9704367545	0,00854701	0,0964591	1289,98268802	0,960478006027
122	23,3619755571	0,00732601	0,108669	1310,74973067	0,945260541361
122,5	23,7535143597	0,00854701	0,10989	1331,45556331	0,930560534009
123	24,2755660965	0,00610501	0,108669	1358,96645377	0,911722284656
123,5	24,5365919649	0,003663	0,103785	1372,67973374	0,90261403993
124	25,1239001688	0,00854701	0,102564	1403,43001499	0,882837039803
124,5	25,3849260372	0,00854701	0,10989	1417,04966535	0,874351852511
125	25,6459519056	0,003663	0,100122	1430,63990496	0,866046022973
125,5	26,1680036424	0,00854701	0,124542	1457,73102428	0,84995103991
126	26,4942859779	0,00732601	0,124542	1474,60166087	0,840226912038
126,5	26,9510812476	0,017094	0,169719	1498,14009116	0,827025461313
127	27,212107116	0,00488401	0,210012	1511,54796467	0,819689503053
127,5	27,7341588528	0,047619	0,340659	1538,26931789	0,805450635718
128	28,0604411883	0,00610501	0,40293	1554,90545334	0,796833014726
128,5	28,5824929251	0,020757	0,494505	1581,41816254	0,783473991477
129	28,9087752606	0,013431	0,538462	1597,92207529	0,775381990875
129,5	29,3655705303	0,026862	0,550672	1620,94037619	0,764371113336
130	29,6265963987	0,0598291	0,561661	1634,04752631	0,758239879839
130,5	30,1486481355	0,0781441	0,532357	1660,15981163	0,746313693008
131	30,474930471	0,0720391	0,496947	1676,41013771	0,739079281453
131,5	30,9317257407	0,150183	0,479853	1699,06914299	0,729222824812
132	31,1927516091	0,155067	0,442002	1711,96875021	0,723728163759
132,5	31,7148033459	0,135531	0,39072	1737,66110233	0,713027412734
133	32,0410856814	0,239316	0,336996	1753,64570061	0,706528120003
133,5	32,5631374182	0,213675	0,288156	1779,10255349	0,69641853842
134	32,8241632866	0,208791	0,230769	1791,77572413	0,691492793051
134,5	33,3462150234	0,239316	0,180708	1817,01023866	0,681889388202
135	33,6072408918	0,241758	0,159951	1829,57105882	0,67720791386
135,5	34,1292926286	0,234432	0,136752	1854,5785214	0,668076323382
136	34,4555749641	0,25641	0,100122	1870,13013105	0,662520740898
136,5	34,9123702338	0,260073	0,102564	1891,80038426	0,654931677946
137	35,1733961022	0,26862	0,0818071	1904,12948608	0,650691042314
137,5	35,7607043061	0,221001	0,0781441	1931,72508148	0,641395616736
138	36,0217301745	0,252747	0,0744811	1943,92481178	0,637370330627
138,5	36,5437819113	0,251526	0,0573871	1968,202982	0,629508242457
139	36,8700642468	0,253968	0,0634921	1983,29398985	0,624718274922
139,5	37,3268595165	0,177045	0,046398	2004,31323854	0,618166849461
140	37,5878853849	0,223443	0,0708181	2016,26712423	0,61450191054
140,5	38,1099371217	0,131868	0,0586081	2040,04910599	0,607338321593
141	38,3709629901	0,217338	0,0683761	2051,87670846	0,603837450316
141,5	38,958271194	0,161172	0,0793651	2078,33273445	0,596150933613
142	39,2192970624	0,151404	0,0561661	2090,02103772	0,592816999275
142,5	39,7413487992	0,139194	0,0622711	2113,2672679	0,586295930865
143	40,0023746676	0,155067	0,0561661	2124,82471234	0,583106923035
143,5	40,5244264044	0,155067	0,0769231	2147,80706056	0,576867458327
144	40,7201958057	0,119658	0,0659341	2156,37957277	0,574574168502
144,5	41,3727604767	0,111111	0,0549451	2184,7722342	0,567107170535
145	41,568529878	0,118437	0,0757021	2193,2349358	0,56491896047
145,5	42,1558380819	0,13431	0,0500611	2218,46901539	0,558493263329
146	42,4168639503	0,0842491	0,0732601	2229,60949738	0,555702692089
146,5	42,9389156871	0,0720391	0,037851	2251,75140498	0,55023835991
147	43,1999415555	0,117216	0,0793651	2262,75237104	0,547563231335
147,5	43,7219932923	0,0622711	0,0586081	2284,61318609	0,542323754212
148	43,9830191607	0,0744811	0,0647131	2295,47258134	0,53975813524
148,5	44,5050708975	0,101343	0,0769231	2317,0482204	0,534732073804
149	44,7660967659	0,0671551	0,0671551	2327,76401641	0,532270449782
149,5	45,3534049698	0,047619	0,0537241	2351,69757743	0,526853457644
150	45,6144308382	0,0683761	0,0537241	2362,25554965	0,524498714876
150,5	46,136482575	0,0598291	0,0793651	2383,2241907	0,519883947484
151	46,3975084434	0,028083	0,0561661	2393,63442432	0,517622903235
151,5	46,8543037131	0,045177	0,0647131	2411,73266201	0,513738533096
152	47,1805860486	0,0598291	0,0671551	2424,56618794	0,511019252088
152,5	47,7026912305	0,0549451	0,0720391	2444,93818697	0,506761277893
153	47,9637170989	0,04884	0,0561661	2455,04712732	0,504674629751
153,5	48,4857688357	0,0805861	0,0915751	2475,11193633	0,50058342082
154	48,8120511712	0,00610501	0,04884	2487,54820069	0,498080800869
154,5	49,0730770396	0,00854701	0,0732601	2497,43914903	0,496108183649
155	49,5951287764	0,017094	0,0586081	2517,06533905	0,492239903661
155,5	49,8561546448	0,017094	0,0683761	2526,80017338	0,490343483847
156	50,3782063816	0,00854701	0,0598291	2546,11231048	0,486624252552
156,5	50,63923225	0,023199	0,0549451	2555,68921242	0,484800731629
157	51,1612839868	0,0500611	0,0793651	2574,68368926	0,481224161698
157,5	51,4223098552	0,010989	0,0525031	2584,10086992	0,479470447311
158	52,0096180591	0,034188	0,0634921	2605,0931355	0,475606796208
158,5	52,2706439275	0,00610501	0,0671551	2614,33530069	0,473925437061
159	52,7926956643	0,014652	0,0769231	2632,65665939	0,470627263749
159,5	53,0537215327	0,00488401	0,0598291	2641,73547265	0,469009865986
160	53,5757732695	0,00610501	0,0573871	2659,72842485	0,465837033745
160,5	53,8367991379	0,00610501	0,0549451	2668,64219035	0,464281050671
161	54,4241073418	0,045177	0,0854701	2688,49537234	0,460852569339
161,5	54,6851332102	0,003663	0,0598291	2697,22845814	0,459360420976
162	55,207184947	0,00732601	0,0647131	2714,52650735	0,456433192546
162,5	55,4682108154	0,00732601	0,0647131	2723,09111175	0,454997629222
163	55,9902625522	0,00732601	0,0598291	2740,05059133	0,452181431949
163,5	56,2512884206	0,003663	0,04884	2748,44511452	0,450800342875
164	56,512314289	0,00732601	0,0732601	2756,78259396	0,449436964204
164,5	57,0343660258	0,00732601	0,0793651	2773,28573056	0,44676247613
165	57,2953918942	0,00488401	0,0598291	2781,4510452	0,445450946238
165,5	57,8827000981	0,034188	0,0695971	2799,611676	0,442561377573
166	58,1437259665	0,00488401	0,0500611	2807,58875864	0,441303946737
166,5	58,6657777033	0,00732601	0,0671551	2823,36794571	0,43883759532
167	58,9268035717	0,017094	0,0695971	2831,16972266	0,437628302565
167,5	59,4488553085	0,00488401	0,0671551	2846,59683372	0,435256579127
168	59,7098811769	0,00732601	0,0732601	2854,22184766	0,434093797234
168,5	60,2319329137	0,00488401	0,0500611	2869,29400106	0,431813540035
169	60,5582152492	0,00732601	0,0610501	2878,59321123	0,430418579175
169,5	61,080266986	0,00854701	0,0622711	2893,2776522	0,428234047658
170	61,3412928544	0,00610501	0,0500611	2900,52987395	0,427163330097
170,5	61,6023187228	0,031746	0,0830281	2907,72189543	0,426106775187
171	62,1243704596	0,00488401	0,0549451	2921,92474175	0,424035562004
171,5	62,385396328	0,00732601	0,0720391	2928,93527182	0,423020615007
172	62,9074480648	0,00976801	0,0573871	2942,77381825	0,421031338636
172,5	63,1684739332	0,00732601	0,0695971	2949,6015474	0,420056736508
173	63,69052567	0,00488401	0,0622711	2963,07320902	0,418146941571
173,5	63,9515515384	0,00610501	0,047619	2969,71686188	0,417211491069
174	64,5388597423	0,035409	0,0622711	2984,43951534	0,415153329002
174,5	64,7998856107	0,00610501	0,0586081	2990,88235291	0,414259022524
175	65,3219373475	0,00488401	0,0561661	3003,58166903	0,412507511541
175,5	65,5829632159	0,00488401	0,0805861	3009,83788401	0,411650078093
176	66,1050149527	0,00610501	0,040293	3022,16277858	0,409971298959
176,5	66,4312972882	0,013431	0,0757021	3029,73849278	0,408946185603
177	66,953349025	0,017094	0,0525031	3041,65516825	0,407344005636
177,5	66,953349025	0,023199	0,0732601	3041,65516825	0,407344005636
178	66,953349025	0,00732601	0,0683761	3041,65516825	0,407344005636
178,5	66,953349025	0,00610501	0,0708181	3041,65516825	0,407344005636
179	66,953349025	0,019536	0,0720391	3041,65516825	0,407344005636
179,5	66,953349025	0,01221	0,0586081	3041,65516825	0,407344005636
