Vernier Format 2
Bandlücke-Si_Lampenleistung.cmbl 07.09.2016 14:40:14 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

79,5	3,43669808033	1,32967	0,01221	99,0151984381	12,5132304893
80	2,91453945333	1,43468	0,013431	83,9853541061	14,7525721977
80,5	2,65372736533	1,52015	0,00854701	76,4754336075	16,2012811377
81	2,13156873833	1,73382	0,00732601	61,4355976101	20,1674606938
81,5	1,60941011133	1,93651	0,015873	46,3906591866	26,7079628038
82	1,34859802333	2,23443	0,023199	38,8743685868	31,8719003045
82,5	0,826439396333	3,18193	0,018315	23,8241208311	52,006116355
83	0,565627308333	4,99878	0,00732601	16,3058801362	75,9848588147
83,5	-0,0217343406667	4,99756	0,00610501	-0,626566816254	-1977,44273692
84	-0,543892967667	4,99756	0,00854701	-15,6793426784	-79,0211697911
84,5	-0,804705055667	3,66056	0,00976801	-23,1976174796	-53,4106574129
85	-1,32686368267	2,62271	0,00854701	-38,2479725287	-32,3938739255
85,5	-1,58821022167	2,32357	0,00976801	-45,7797376675	-27,0643752701
86	-2,10983439767	2,07692	0,013431	-60,8094599253	-20,375119291
86,5	-2,37118093667	1,84737	0,015873	-68,337903054	-18,1304948591
87	-2,89333956367	1,70208	0,023199	-83,3749794638	-14,8605733755
87,5	-3,48016676167	1,51404	0,019536	-100,266049896	-12,3571238847
88	-3,74151330067	1,37485	0,020757	-107,785296055	-11,4950744243
88,5	-4,26367192767	1,22466	0,00976801	-122,801539513	-10,0894500583
89	-4,58968703767	1,20513	0,017094	-132,17199286	-9,37414934279
89,5	-5,11184566467	1,12576	0,023199	-147,17103731	-8,41877602177
90	-5,56880126967	1,08547	0,021978	-160,287133883	-7,72987806309
90,5	-5,89481637967	0,969475	0,02442	-169,638633832	-7,30376077673
91	-6,41697500667	0,896215	0,013431	-184,604794752	-6,71163499119
91,5	-6,67778709467	0,888889	0,025641	-192,074551915	-6,45062028077
92	-7,19994572167	0,81685	0,00732601	-207,017257547	-5,98500827748
92,5	-7,52649528267	0,776557	0,020757	-216,353524224	-5,72673823753
93	-8,04811945867	0,724054	0,015873	-231,252398148	-5,35778227565
93,5	-8,57027808567	0,716728	0,035409	-246,147340455	-5,03357053425
94	-8,83162462467	0,68254	0,018315	-253,594834966	-4,88574619498
94,5	-9,35324880067	0,566545	0,00976801	-268,443435266	-4,61549748375
95	-9,61459533967	0,571429	0,018315	-275,874659682	-4,49117001695
95,5	-10,1367539667	0,549451	0,014652	-290,704567651	-4,26205893499
96	-10,6583781427	0,545788	0,025641	-305,495190109	-4,05571033559
96,5	-10,9849277037	0,538462	0,021978	-314,741673922	-3,93656163978
97	-11,5070863307	0,501832	0,021978	-329,505599395	-3,76017889309
97,5	-11,7678984187	0,518926	0,019536	-336,869834469	-3,67797847484
98	-12,2900570457	0,449328	0,029304	-351,59226569	-3,52396830336
98,5	-12,8122156727	0,431013	0,018315	-366,28549603	-3,38260731978
99	-13,0730277607	0,407814	0,023199	-373,613275395	-3,31626331717
99,5	-13,6603894097	0,423687	0,00732601	-390,087214185	-3,17621279279
100	-13,9212014977	0,431013	0,025641	-397,389262251	-3,1178497199
