Vernier Format 2
Bandlücke-Si.cmbl 07.09.2016 11:43:13 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

83,5	6,133894127	0,00610501	0,100122	176,492926901	7,0201113538
84	5,6117355	0,00488401	0,0757021	161,51897346	7,67092542416
84,5	5,350923412	0,00732601	0,0781441	154,034558586	8,04364949903
85	4,828764785	0,034188	0,0940171	139,040956075	8,91104344343
85,5	4,502749675	0,010989	0,0842491	129,673611195	9,55475820089
86	4,04579407	0,020757	0,0781441	116,536974082	10,6318188691
86,5	3,719244509	0,00610501	0,0805861	107,144682022	11,563803043
87	3,197620333	0,00610501	0,0793651	92,1345160031	13,4477289701
87,5	2,936273794	0,00854701	0,0964591	84,6111044071	14,643468002
88	2,414115167	0,00488401	0,0830281	69,5745502508	17,8082358496
88,5	2,153303079	0,00732601	0,0842491	62,0617264547	19,9639950543
89	1,631144452	0,00854701	0,0830281	47,0169754944	26,3521842265
89,5	1,370332364	0,013431	0,0805861	39,5007590512	31,366485854
90	0,848173737	0,00854701	0,108669	24,4506207545	50,6735600884
90,5	0,587361649	0,00488401	0,100122	16,9324152477	73,1732586211
91	0,065203022	0,00610501	0,0903541	1,87970008812	659,14770544
91,5	-0,261346539	0,00610501	0,0891331	-7,53418323039	-164,450473543
92	-0,717767693	0,026862	0,102564	-20,6915715947	-59,8794535411
92,5	-1,044317254	0,00610501	0,106227	-30,1043557444	-41,1568349284
93	-1,566475881	0,00610501	0,0671551	-45,1534082599	-27,4397891045
93,5	-1,892490991	0,01221	0,0805861	-54,5476166814	-22,7140996322
94	-2,349446596	0,00854701	0,0830281	-67,7118678084	-18,2981217341
94,5	-2,675461706	0,02442	0,0781441	-77,1013229867	-16,0697631636
95	-3,197620333	0,021978	0,0732601	-92,1345160031	-13,4477289701
95,5	-3,458966872	0,00610501	0,0720391	-99,6560106533	-12,4327673953
96	-3,980591048	0,021978	0,0952381	-114,661882786	-10,80568337
96,5	-4,241937587	0,00610501	0,0781441	-122,176697902	-10,1410499815
97	-4,764096214	0,00610501	0,0842491	-137,183191684	-9,03171871707
97,5	-5,024908302	0,00488401	0,0695971	-144,674569787	-8,56404827621
98	-5,547066929	0,017094	0,0891331	-159,663512687	-7,76006978145
98,5	-5,873082039	0,032967	0,101343	-169,015368025	-7,33069432962
99	-6,330037644	0,00610501	0,0952381	-182,114018011	-6,80343014519
99,5	-6,590849732	0,00610501	0,0683761	-189,585067437	-6,53532483729
100	-6,917399293	0,010989	0,0842491	-198,933632037	-6,22820780636
100,5	-7,43955792	0,00732601	0,0927961	-213,8686018	-5,79327675765
101	-7,700370008	0,00732601	0,0830281	-221,321869	-5,59818153351
101,5	-8,287731657	0,00732601	0,105006	-238,089964013	-5,20391527267
102	-8,483340723	0,00488401	0,0842491	-243,66877616	-5,08477130113
102,5	-9,070702372	0,00610501	0,0720391	-260,403126844	-4,7580073827
103	-9,266845889	0,00732601	0,0732601	-265,98538675	-4,6581506418
103,5	-9,853673087	0,013431	0,0830281	-282,667661808	-4,38323928557
104	-10,049816604	0,00854701	0,0830281	-288,237088244	-4,29854467219
104,5	-10,637178253	0,00732601	0,0866911	-304,894553843	-4,06370000508
105	-10,832787319	0,00488401	0,0915751	-310,434964139	-3,9911741367
105,5	-11,420148968	0,00732601	0,0842491	-327,049329571	-3,78841932385
106	-11,680961056	0,00488401	0,0732601	-334,415857496	-3,70496784835
106,5	-12,268322705	0,00732601	0,0695971	-350,980032905	-3,53011534515
107	-12,463931771	0,013431	0,0964591	-356,488299241	-3,47556989286
107,5	-13,05129342	0,00854701	0,0927961	-373,002920709	-3,32168980781
108	-13,312639959	0,00488401	0,0757021	-380,338602759	-3,25762357808
108,5	-13,573452047	0,00732601	0,0879121	-387,65139447	-3,19617062566
109	-14,095610674	0,020757	0,101343	-402,267672522	-3,08003870217
109,5	-14,356422762	0,00732601	0,0927961	-409,555895582	-3,02522809064
110	-14,878581389	0,00610501	0,0903541	-424,121622533	-2,92133184014
110,5	-15,20513095	0,00488401	0,0927961	-433,212966523	-2,86002519718
111	-15,661552104	0,01221	0,0891331	-445,89637177	-2,7786725312
111,5	-15,988101665	0,00488401	0,111111	-454,953481437	-2,72335535511
112	-16,510260292	0,00488401	0,0976801	-469,405132975	-2,63951097456
112,5	-16,77107238	0,02442	0,107448	-476,609038014	-2,59961499086
113	-17,293231007	0,00610501	0,0964591	-491,001782593	-2,52341242726
113,5	-17,554043095	0,00488401	0,112332	-498,175592279	-2,48707487722
114	-18,076201722	0,013431	0,113553	-512,506742188	-2,41752917183
114,5	-18,402751283	0,00488401	0,0830281	-521,447653371	-2,37607742981
115	-18,859172437	0,00610501	0,0903541	-533,915995908	-2,32058977348
115,5	-19,185721998	0,023199	0,118437	-542,815809064	-2,28254221655
116	-19,707880625	0,00610501	0,0915751	-557,010012361	-2,22437653275
116,5	-19,968692713	0,00610501	0,102564	-564,082598946	-2,19648683068
117	-20,360445296	0,00610501	0,0830281	-574,683962282	-2,15596759492
117,5	-20,81686645	0,00488401	0,0818071	-587,001427078	-2,11072740686
118	-21,078212989	0,00732601	0,0781441	-594,037680564	-2,0857262772
118,5	-21,600371616	0,02442	0,0769231	-608,05863749	-2,03763243149
119	-21,795980682	0,021978	0,0879121	-613,298174175	-2,02022450445
119,5	-22,383342331	0,014652	0,0952381	-628,987897019	-1,96983122548
120	-22,644154419	0,00610501	0,0732601	-635,933667651	-1,94831640944
120,5	-23,166313046	0,00854701	0,0842491	-649,7996989	-1,90674141908
121	-23,427125134	0,013431	0,0842491	-656,705479693	-1,88669051548
121,5	-24,014486783	0,00610501	0,0683761	-672,207590109	-1,84318061597
122	-24,2106303	0,00854701	0,0940171	-677,368710326	-1,829136748
122,5	-24,797457498	0,00976801	0,0976801	-692,762239708	-1,78849239895
123	-25,058804037	0,00610501	0,0805861	-699,594535005	-1,77102584141
123,5	-25,580962664	0,00488401	0,0854701	-713,201419511	-1,73723714803
124	-25,841774752	0,00610501	0,0744811	-719,975786245	-1,72089120728
124,5	-26,429136401	0,00610501	0,0720391	-735,177149133	-1,68530809406
125	-26,624745467	0,00488401	0,0879121	-740,222588693	-1,67382084649
125,5	-27,212107116	0,015873	0,0781441	-755,32060862	-1,64036302712
126	-27,407716182	0,00854701	0,101343	-760,331161446	-1,62955309847
126,5	-27,995077831	0,00610501	0,0940171	-775,323018998	-1,59804361491
127	-28,25642437	0,00976801	0,0732601	-781,96754612	-1,58446473405
127,5	-28,712845524	0,031746	0,0891331	-793,532589536	-1,56137254643
128	-29,039395085	0,00610501	0,102564	-801,776017966	-1,54531935632
128,5	-29,365410195	0,00488401	0,0879121	-809,979974917	-1,52966744657
129	-29,8223658	0,00732601	0,0952381	-821,434765587	-1,50833645215
129,5	-30,148915361	0,00488401	0,0903541	-829,588619028	-1,49351132788
130	-30,605336515	0,00610501	0,0891331	-840,940117894	-1,47335104324
130,5	-30,866683054	0,00610501	0,0805861	-847,416000523	-1,46209181705
131	-31,388841681	0,00610501	0,0695971	-860,301585025	-1,44019262729
131,5	-31,714856791	0,00610501	0,0854701	-868,310667738	-1,42690864691
132	-32,237015418	0,00610501	0,0805861	-881,079650269	-1,40622927748
132,5	-32,497827506	0,041514	0,0964591	-887,430269007	-1,39616603498
133	-33,019986133	0,00610501	0,0781441	-900,089128937	-1,3765303459
133,5	-33,280798221	0,00854701	0,0940171	-906,384150914	-1,36697006314
134	-33,802956848	0,01221	0,0866911	-918,930524319	-1,3483065011
